session_key,user_id,date,hour,weekday,weekday_ko,weekday_no,phase,creative,creative_label,ad_set,device,os,os_family,city,language,is_arrival,is_anyclick,is_action,is_cta,is_reserve,is_message,is_call,is_menu_view,is_dead_click,is_rage_click,is_nav,is_menu_tab,is_menu_group,is_view_menu,is_directions,is_lang_switch,is_privacy
6922,248,2026-07-30,22,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6923,2130,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6924,4257,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6925,5977,2026-07-30,22,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6926,3001,2026-07-30,22,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6927,6806,2026-07-30,22,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6928,314,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6929,4294,2026-07-30,22,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6930,3097,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6931,3306,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6932,55,2026-07-30,22,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6933,5334,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6934,4870,2026-07-30,22,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6935,5501,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6936,3202,2026-07-30,22,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6937,6803,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6938,6019,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6939,6081,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6940,7014,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6941,4080,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6942,3411,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6943,7031,2026-07-30,22,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6944,3145,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6945,5429,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6946,1511,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6947,1832,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6948,1628,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6949,3079,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6950,6445,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6951,1104,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6952,6565,2026-07-30,22,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6953,7406,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6954,3910,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6955,496,2026-07-30,22,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6956,1029,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6957,1790,2026-07-30,23,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6958,262,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6959,5510,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6960,7270,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6961,1826,2026-07-30,23,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6962,4966,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6963,4054,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6964,6878,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6965,5568,2026-07-30,23,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Da Nang,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6966,524,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6967,7452,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6968,3635,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6969,727,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6970,3103,2026-07-30,23,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6971,4743,2026-07-30,23,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6972,4344,2026-07-30,23,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6973,1885,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6974,4396,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6975,7168,2026-07-30,23,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6976,5070,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6977,5867,2026-07-30,23,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6978,719,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Viet Tri,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6979,2941,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6980,4870,2026-07-30,23,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6981,513,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6982,7258,2026-07-30,23,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6983,6418,2026-07-30,23,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6984,1829,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6985,2450,2026-07-30,23,Thu,목,4,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6986,1111,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6987,1785,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6988,3076,2026-07-30,23,Thu,목,4,2차,business_space_vid,비즈니스 × 공간 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6989,2612,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6990,2222,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6991,4328,2026-07-30,23,Thu,목,4,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6992,4696,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6993,8052,2026-07-31,0,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6994,6972,2026-07-31,0,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6995,1131,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6996,138,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6997,2523,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6998,3158,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6999,5352,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,8013,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7001,3527,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7002,1990,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7003,7501,2026-07-31,0,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7004,1667,2026-07-31,0,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7005,3903,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7006,2695,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7007,5230,2026-07-31,0,Fri,금,5,2차,business_space_vid,비즈니스 × 공간 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7008,7980,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7009,5096,2026-07-31,0,Fri,금,5,2차,business_space_vid,비즈니스 × 공간 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7010,2030,2026-07-31,0,Fri,금,5,2차,business_space_vid,비즈니스 × 공간 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7011,25,2026-07-31,0,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7012,6402,2026-07-31,0,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7013,3462,2026-07-31,1,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7014,4423,2026-07-31,1,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,3740,2026-07-31,1,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7016,2774,2026-07-31,1,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7017,2127,2026-07-31,1,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7018,1435,2026-07-31,1,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Haiphong,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7019,1846,2026-07-31,1,Fri,금,5,2차,business_space_vid,비즈니스 × 공간 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7020,3109,2026-07-31,1,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7021,1221,2026-07-31,1,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7022,4836,2026-07-31,1,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7023,5426,2026-07-31,1,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7024,1753,2026-07-31,1,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7025,1435,2026-07-31,2,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Haiphong,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7026,5,2026-07-31,2,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,7635,2026-07-31,2,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7028,8063,2026-07-31,2,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7029,3689,2026-07-31,2,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7030,7472,2026-07-31,2,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,458,2026-07-31,2,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7032,1403,2026-07-31,2,Fri,금,5,2차,business_space_vid,비즈니스 × 공간 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7033,5434,2026-07-31,2,Fri,금,5,2차,business_space_vid,비즈니스 × 공간 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7034,3984,2026-07-31,2,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7035,2049,2026-07-31,2,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,4610,2026-07-31,2,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Mobile Safari,iOS,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7037,8054,2026-07-31,2,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Mobile Safari,iOS,Ho Chi Minh City,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7038,6730,2026-07-31,2,Fri,금,5,2차,business_space_vid,비즈니스 × 공간 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7039,1182,2026-07-31,3,Fri,금,5,2차,business_space_vid,비즈니스 × 공간 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7040,5978,2026-07-31,3,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7041,5618,2026-07-31,3,Fri,금,5,2차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7042,4764,2026-07-31,3,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Lang Son,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7043,8069,2026-07-31,4,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7044,3627,2026-07-31,4,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7045,5799,2026-07-31,4,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7046,1304,2026-07-31,4,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,4877,2026-07-31,4,Fri,금,5,2차,business_space_vid,비즈니스 × 공간 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7048,4016,2026-07-31,4,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7049,3317,2026-07-31,4,Fri,금,5,2차,family_bday_vid,가족 × 생일 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
